369.0,198.0,108.0,35.0
368.6658706665039,200.15833473205564,103.83876037597656,35.88731002807617
361.9661102294922,199.99083900451657,107.9998779296875,35.9697380065918
359.2981491088867,198.17768478393552,101.11711120605469,37.387184143066406
299.267822265625,187.35186576843256,113.65921020507812,46.38870620727539
287.6462059020996,188.07620811462397,126.51929473876953,44.6630744934082
277.28722381591797,189.26807785034174,135.43955993652344,44.40674591064453
268.9545211791992,188.54743957519526,140.16404724121094,45.64111328125
269.0206756591797,188.3327255249023,135.26449584960938,43.90809631347656
265.36216735839844,189.05458450317377,137.61077880859375,41.956565856933594
267.2848815917969,190.51942634582514,134.40420532226562,39.54983139038086
269.3075485229492,191.0817375183105,130.00892639160156,37.728858947753906
274.98242950439453,191.20622444152826,122.97026062011719,40.071834564208984
273.4569282531738,188.59566879272455,123.60375213623047,44.99011993408203
266.06859588623047,189.10227775573725,133.6867218017578,45.95810317993164
263.8231735229492,188.78511619567865,136.5553436279297,48.68974685668945
268.4558792114258,187.76669311523432,133.5405731201172,51.15887451171875
271.92635345458984,189.54791069030756,131.8558807373047,50.123905181884766
275.98580169677734,188.6241779327392,129.35768127441406,52.48403549194336
263.5639343261719,190.37495994567865,142.27761840820312,52.34511184692383
256.18402099609375,192.6596240997314,149.30789184570312,51.976741790771484
261.60326385498047,193.35867691040033,143.3380889892578,52.43035125732422
255.4815673828125,195.69274902343744,148.15740966796875,52.18212890625
263.67215728759766,195.2629432678222,136.66566467285156,52.58470916748047
266.9352722167969,196.80657386779782,132.752197265625,50.91669845581055
264.7440414428711,200.01189804077146,133.9551239013672,52.233497619628906
270.56804275512695,199.34086418151853,127.1186752319336,53.56210708618164
273.3277702331543,198.89838790893552,122.74515533447266,53.238624572753906
275.47148513793945,198.7589473724365,122.54644012451172,54.13655471801758
262.5285415649414,199.92330551147458,134.75669860839844,52.169898986816406
247.17858123779297,202.70377349853513,149.24851989746094,51.10185241699219
237.90235900878906,204.75462150573728,158.46087646484375,48.564212799072266
242.5937271118164,205.59164237976074,149.47105407714844,48.22763442993164
242.30695343017578,206.8056869506836,147.3363494873047,47.06675720214844
249.23368072509766,205.78169631958008,139.0771026611328,47.813255310058594
252.32097625732422,205.6674346923828,135.70619201660156,48.924652099609375
262.5883979797363,204.6563320159912,125.24803924560547,51.8217658996582
246.11714935302734,206.9294834136963,142.41053771972656,49.43943405151367
237.27047729492188,206.4105396270752,149.65310668945312,49.331478118896484
241.27094268798828,206.82618522644043,147.6673126220703,51.109622955322266
233.13741302490234,210.6235580444336,155.0191192626953,49.62120056152344
218.7956085205078,212.02256011962893,160.22598266601562,57.021194458007784
215.8757095336914,210.71538925170898,148.7372589111328,67.47681427001953
223.07093048095703,213.23738861083984,151.38783264160156,69.26194763183594
212.41348266601562,210.4794464111328,154.89773559570312,72.59552001953125
222.21121978759766,215.31914138793945,153.59022521972656,66.46825408935547
212.78143310546875,213.3359718322754,148.619140625,68.12545013427734
224.46537017822266,218.0114345550537,147.8466033935547,60.6235237121582
223.49939727783203,215.79005813598633,149.36302185058594,46.61382293701172
213.6695556640625,218.15850448608398,143.9073486328125,56.50067901611328
213.70553588867188,219.49100303649905,129.357177734375,51.14949417114255
212.9602508544922,222.7824363708496,117.91024780273438,56.510719299316406
204.9292106628418,222.68170166015625,124.6430435180664,52.2994384765625
207.4809341430664,223.8696689605713,127.01835632324219,52.4077262878418
202.1239776611328,223.74863815307617,130.59466552734375,48.30847930908203
209.02123641967773,224.07838821411133,124.98392486572266,46.95079803466797
206.71672821044922,223.06055641174316,126.06190490722656,46.39509201049805
